Price,Close,High,Low,Open,Volume,Return,MA10,MA50,Signal,Position,Strategy_Return,Equity_Curve,Market_Curve,Price
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
Date,,,,,,,,,,,,,,
2023-09-21,172.440,174.790,172.370,173.050,63047900,-0.010,175.010,182.020,-1,-1.000,0.010,12529.540,23745.020,172.440
2023-09-22,173.290,175.560,172.560,173.170,56725400,0.000,174.680,181.720,-1,-1.000,-0.000,12467.590,23862.430,173.290
2023-09-25,174.570,175.450,172.660,172.710,46172700,0.010,174.350,181.430,-1,-1.000,-0.010,12375.570,24038.550,174.570
2023-09-26,170.490,173.700,170.190,173.320,64588900,-0.020,173.920,181.000,-1,-1.000,0.020,12665.140,23476.080,170.490
2023-09-27,168.970,171.560,167.600,171.140,66921800,-0.010,173.550,180.540,-1,-1.000,0.010,12777.830,23267.200,168.970
2023-09-28,169.230,170.550,166.180,167.890,56294400,0.000,173.050,180.060,-1,-1.000,-0.000,12758.340,23302.700,169.230
2023-09-29,169.740,171.590,168.880,170.540,51814200,0.000,172.670,179.640,-1,-1.000,-0.000,12719.470,23373.690,169.740
2023-10-02,172.260,172.810,169.460,169.750,52164500,0.010,172.250,179.280,-1,-1.000,-0.010,12530.770,23720.450,172.260
2023-10-03,170.920,172.140,169.360,170.780,49594600,-0.010,171.590,178.880,-1,-1.000,0.010,12628.130,23536.150,170.920
2023-10-04,172.170,172.720,169.500,169.620,53020300,0.010,171.410,178.490,-1,-1.000,-0.010,12535.830,23708.170,172.170
2023-10-05,173.410,173.950,171.200,172.300,48527900,0.010,171.500,178.110,-1,-1.000,-0.010,12445.600,23878.810,173.410
2023-10-06,175.970,176.460,171.690,172.310,57224100,0.010,171.770,177.800,-1,-1.000,-0.010,12262.020,24231.040,175.970
2023-10-09,177.450,177.510,174.290,175.290,42390800,0.010,172.060,177.470,-1,-1.000,-0.010,12158.400,24435.820,177.450
2023-10-10,176.860,178.180,176.420,176.570,43698000,-0.000,172.700,177.120,-1,-1.000,0.000,12199.150,24353.910,176.860
2023-10-11,178.260,178.310,176.080,176.670,47551100,0.010,173.630,176.810,-1,-1.000,-0.010,12102.730,24546.400,178.260
2023-10-12,179.160,180.780,177.500,178.530,56743100,0.010,174.620,176.580,-1,-1.000,-0.010,12041.480,24670.640,179.160
2023-10-13,177.320,180.370,176.610,179.860,51427100,-0.010,175.380,176.340,-1,-1.000,0.010,12165.420,24416.710,177.320
2023-10-16,177.190,177.540,175.000,175.230,52517000,-0.000,175.870,176.280,-1,-1.000,0.000,12174.260,24398.960,177.190
2023-10-17,175.630,176.890,173.300,175.140,57549400,-0.010,176.340,176.250,1,-1.000,0.010,12281.210,24184.620,175.630
2023-10-18,174.330,176.060,173.610,174.070,54764400,-0.010,176.560,176.180,1,1.000,-0.010,12190.390,24005.780,174.330
2023-10-19,173.960,176.310,173.690,174.530,59302900,-0.000,176.610,176.130,1,1.000,-0.000,12164.050,23953.900,173.960
2023-10-20,171.400,173.920,171.160,173.810,64189300,-0.010,176.160,176.030,1,1.000,-0.010,11985.180,23601.680,171.400
2023-10-23,171.520,172.520,168.470,169.440,55980100,0.000,175.560,175.940,-1,1.000,0.000,11993.500,23618.060,171.520
2023-10-24,171.950,172.180,169.980,171.570,43816600,0.000,175.070,175.820,-1,-1.000,-0.000,11963.000,23678.130,171.950
2023-10-25,169.630,171.580,169.190,170.410,57157000,-0.010,174.210,175.690,-1,-1.000,0.010,12124.400,23358.670,169.630
2023-10-26,165.460,169.910,164.250,168.910,70625300,-0.020,172.840,175.500,-1,-1.000,0.020,12422.730,22783.920,165.460
2023-10-27,166.780,167.510,165.400,165.480,58499100,0.010,171.780,175.390,-1,-1.000,-0.010,12323.730,22965.490,166.780
2023-10-30,168.830,169.700,167.420,167.570,51131000,0.010,170.950,175.300,-1,-1.000,-0.010,12172.080,23248.090,168.830
2023-10-31,169.310,169.430,166.460,167.900,44846000,0.000,170.320,175.200,-1,-1.000,-0.000,12137.770,23313.620,169.310
2023-11-01,172.480,172.740,168.660,169.530,56934900,0.020,170.130,175.140,-1,-1.000,-0.020,11910.320,23750.490,172.480
2023-11-02,176.050,176.260,173.960,174.010,77334800,0.020,170.340,175.070,-1,-1.000,-0.020,11663.860,24241.960,176.050
2023-11-03,175.140,175.300,171.860,172.750,79763700,-0.010,170.710,175.070,-1,-1.000,0.010,11724.290,24116.360,175.140
2023-11-06,177.690,177.890,174.700,174.870,63841300,0.010,171.330,175.090,-1,-1.000,-0.010,11553.060,24468.580,177.690
2023-11-07,180.260,180.880,177.440,177.640,70530000,0.010,172.160,175.120,-1,-1.000,-0.010,11386.110,24822.180,180.260
2023-11-08,181.320,181.880,180.030,180.790,49340300,0.010,173.330,175.090,-1,-1.000,-0.010,11319.100,24968.250,181.320
2023-11-09,180.850,182.540,180.250,181.390,53763500,-0.000,174.870,174.990,-1,-1.000,0.000,11348.810,24902.720,180.850
2023-11-10,185.040,185.210,182.200,182.630,66133400,0.020,176.700,174.970,1,-1.000,-0.020,11085.290,25480.960,185.040
2023-11-13,183.460,184.680,182.870,184.470,43627500,-0.010,178.160,174.880,1,1.000,-0.010,10990.140,25262.240,183.460
2023-11-14,186.080,186.740,184.950,186.340,60108400,0.010,179.840,174.840,1,1.000,0.010,11147.140,25623.130,186.080
2023-11-15,186.640,188.120,186.410,186.480,53790500,0.000,181.250,174.940,1,1.000,0.000,11181.040,25701.050,186.640
2023-11-16,188.330,189.570,187.280,188.190,54412900,0.010,182.480,175.190,1,1.000,0.010,11282.130,25933.440,188.330
2023-11-17,188.310,189.000,187.200,188.870,50922700,-0.000,183.800,175.420,1,1.000,-0.000,11280.950,25930.710,188.310
2023-11-20,190.060,190.510,188.500,188.510,46505100,0.010,185.030,175.670,1,1.000,0.010,11385.610,26171.300,190.060
2023-11-21,189.250,190.130,188.360,190.020,38134500,-0.000,185.930,175.960,1,1.000,-0.000,11337.440,26060.570,189.250
2023-11-22,189.920,191.530,189.440,190.100,39617700,0.000,186.790,176.300,1,1.000,0.000,11377.290,26152.160,189.920
2023-11-24,188.590,189.510,187.870,189.480,24048300,-0.010,187.570,176.590,1,1.000,-0.010,11297.600,25968.990,188.590
2023-11-27,188.410,189.280,187.530,188.540,40552600,-0.000,187.900,176.890,1,1.000,-0.000,11286.890,25944.380,188.410
2023-11-28,189.020,189.690,188.020,188.400,38415400,0.000,188.460,177.140,1,1.000,0.000,11323.170,26027.770,189.020
2023-11-29,187.990,190.690,187.600,189.510,43014200,-0.010,188.650,177.350,1,1.000,-0.010,11261.920,25886.960,187.990
2023-11-30,188.570,188.940,186.820,188.460,48794400,0.000,188.850,177.640,1,1.000,0.000,11296.410,25966.250,188.570
2023-12-01,189.850,190.170,187.850,188.950,45679300,0.010,189.000,177.990,1,1.000,0.010,11373.120,26142.590,189.850
2023-12-04,188.050,188.670,186.090,188.600,43389500,-0.010,188.970,178.280,1,1.000,-0.010,11265.480,25895.160,188.050
2023-12-05,192.010,192.990,188.800,188.830,66628400,0.020,189.170,178.630,1,1.000,0.020,11502.770,26440.600,192.010
2023-12-06,190.920,193.340,190.710,193.040,41089700,-0.010,189.330,179.040,1,1.000,-0.010,11437.350,26290.230,190.920
2023-12-07,192.860,193.580,192.180,192.220,47477700,0.010,189.630,179.520,1,1.000,0.010,11553.320,26556.790,192.860
2023-12-08,194.290,194.570,192.260,192.790,53377300,0.010,190.200,180.020,1,1.000,0.010,11638.960,26753.640,194.290
2023-12-11,191.780,192.080,190.030,191.710,60943700,-0.010,190.530,180.460,1,1.000,-0.010,11488.500,26407.790,191.780
2023-12-12,193.290,193.300,190.330,191.680,52696900,0.010,190.960,180.880,1,1.000,0.010,11579.490,26616.940,193.290
2023-12-13,196.520,196.560,193.430,193.670,70404200,0.020,191.810,181.390,1,1.000,0.020,11772.770,27061.220,196.520
2023-12-14,196.670,198.170,194.730,196.580,66831600,0.000,192.620,181.880,1,1.000,0.000,11781.690,27081.730,196.670
2023-12-15,196.130,196.960,195.570,196.090,128256700,-0.000,193.250,182.340,1,1.000,-0.000,11749.570,27007.910,196.130
2023-12-18,194.470,195.200,192.980,194.660,55751900,-0.010,193.890,182.710,1,1.000,-0.010,11649.660,26778.250,194.470
2023-12-19,195.510,195.520,194.470,194.730,40714100,0.010,194.240,183.070,1,1.000,0.010,11712.110,26921.790,195.510
2023-12-20,193.410,196.240,193.410,195.470,52242800,-0.010,194.490,183.400,1,1.000,-0.010,11586.620,26633.350,193.410
2023-12-21,193.260,195.650,192.090,194.670,46482500,-0.000,194.530,183.700,1,1.000,-0.000,11577.700,26612.840,193.260
2023-12-22,192.190,193.990,191.570,193.760,37122800,-0.010,194.320,183.960,1,1.000,-0.010,11513.480,26465.210,192.190
2023-12-26,191.650,192.480,191.430,192.200,28919300,-0.000,194.310,184.250,1,1.000,-0.000,11480.770,26390.020,191.650
2023-12-27,191.750,192.090,189.700,191.090,48087700,0.000,194.160,184.540,1,1.000,0.000,11486.710,26403.690,191.750
2023-12-28,192.170,193.240,191.770,192.730,34049900,0.000,193.720,184.870,1,1.000,0.000,11512.290,26462.470,192.170
2023-12-29,191.130,192.990,190.340,192.490,42628800,-0.010,193.170,185.200,1,1.000,-0.010,11449.840,26318.930,191.130
2024-01-02,184.290,187.070,182.550,185.790,82488700,-0.040,191.980,185.410,1,1.000,-0.040,11040.090,25377.070,184.290
2024-01-03,182.910,184.530,182.100,182.880,58414500,-0.010,190.830,185.640,1,1.000,-0.010,10957.430,25187.050,182.910
2024-01-04,180.590,181.760,179.570,180.830,71983600,-0.010,189.340,185.820,1,1.000,-0.010,10818.270,24867.180,180.590
2024-01-05,179.860,181.430,178.860,180.670,62303300,-0.000,187.980,185.980,1,1.000,-0.000,10774.850,24767.380,179.860
2024-01-08,184.210,184.250,180.180,180.770,59144500,0.020,187.080,186.270,1,1.000,0.020,11035.330,25366.130,184.210
2024-01-09,183.790,183.800,181.400,182.580,42841800,-0.000,186.240,186.640,-1,1.000,-0.000,11010.360,25308.720,183.790
2024-01-10,184.840,185.040,182.580,183.010,46792900,0.010,185.550,187.000,-1,-1.000,-0.010,10947.910,25452.260,184.840
2024-01-11,184.240,185.690,182.290,185.180,49128400,-0.000,184.800,187.310,-1,-1.000,0.000,10983.190,25370.230,184.240
2024-01-12,184.570,185.380,183.840,184.710,40444700,0.000,184.040,187.610,-1,-1.000,-0.000,10963.660,25415.340,184.570
2024-01-16,182.300,182.920,179.610,180.840,65603000,-0.010,183.160,187.810,-1,-1.000,0.010,11098.700,25102.300,182.300
2024-01-17,181.350,181.600,178.990,179.950,47317400,-0.010,182.870,187.920,-1,-1.000,0.010,11156.120,24972.430,181.350
2024-01-18,187.260,187.760,184.480,184.740,78005800,0.030,183.300,188.160,-1,-1.000,-0.030,10792.760,25785.800,187.260
2024-01-19,190.170,190.550,187.450,187.950,68741000,0.020,184.260,188.410,-1,-1.000,-0.020,10625.110,26186.340,190.170
2024-01-22,192.480,193.910,190.860,190.900,60133900,0.010,185.520,188.650,-1,-1.000,-0.010,10495.880,26504.850,192.480
2024-01-23,193.760,194.330,192.420,193.600,42355600,0.010,186.480,188.900,-1,-1.000,-0.010,10426.050,26681.190,193.760
2024-01-24,193.090,194.950,192.930,194.000,53631300,-0.000,187.400,189.150,-1,-1.000,0.000,10462.370,26588.240,193.090
2024-01-25,192.760,194.840,191.710,193.800,54822100,-0.000,188.200,189.300,-1,-1.000,0.000,10480.120,26543.120,192.760
2024-01-26,191.020,193.340,190.540,192.860,44594000,-0.010,188.870,189.450,-1,-1.000,0.010,10574.570,26303.900,191.020
2024-01-29,190.340,190.800,188.200,190.610,47145600,-0.000,189.450,189.540,-1,-1.000,0.000,10612.500,26209.570,190.340
2024-01-30,186.670,190.410,186.110,189.550,55859400,-0.020,189.890,189.540,1,-1.000,0.020,10816.740,25705.150,186.670
2024-01-31,183.060,185.740,183.010,185.680,55467800,-0.020,190.060,189.430,1,1.000,-0.020,10607.360,25207.560,183.060
2024-02-01,185.500,185.590,182.480,182.650,64885400,0.010,189.880,189.380,1,1.000,0.010,10748.860,25543.840,185.500
2024-02-02,184.500,185.970,177.950,178.550,102518000,-0.010,189.320,189.260,1,1.000,-0.010,10690.770,25405.780,184.500
2024-02-05,186.320,187.870,184.490,186.780,69668800,0.010,188.700,189.210,-1,1.000,0.010,10796.030,25655.940,186.320
2024-02-06,187.920,187.930,185.410,185.500,43490800,0.010,188.120,189.170,-1,-1.000,-0.010,10702.850,25877.390,187.920
2024-02-07,188.030,189.660,187.240,189.250,53439000,0.000,187.610,189.150,-1,-1.000,-0.000,10696.630,25892.430,188.030
2024-02-08,186.950,188.160,185.990,188.010,40962000,-0.010,187.030,189.130,-1,-1.000,0.010,10758.180,25743.430,186.950
2024-02-09,187.720,188.850,186.870,187.520,45155200,0.000,186.700,189.100,-1,-1.000,-0.000,10714.140,25848.820,187.720
2024-02-12,186.030,187.540,185.670,187.290,41781900,-0.010,186.270,189.060,-1,-1.000,0.010,10810.590,25616.130,186.030
2024-02-13,183.930,185.090,182.410,184.650,56529500,-0.010,186.000,188.970,-1,-1.000,0.010,10932.470,25327.330,183.930
2024-02-14,183.040,184.420,181.340,184.210,54630500,-0.000,185.990,188.830,-1,-1.000,0.000,10985.050,25205.510,183.040
2024-02-15,182.760,183.380,180.260,182.450,65434500,-0.000,185.720,188.730,-1,-1.000,0.000,11002.350,25165.820,182.760
2024-02-16,181.220,183.740,180.580,182.320,49701400,-0.010,185.390,188.510,-1,-1.000,0.010,11095.100,24953.660,181.220
2024-02-20,180.470,181.330,178.920,180.700,53665600,-0.000,184.810,188.300,-1,-1.000,0.000,11140.750,24851.000,180.470
2024-02-21,181.230,181.790,179.580,180.850,41529700,0.000,184.140,188.070,-1,-1.000,-0.000,11094.110,24955.030,181.230
2024-02-22,183.260,183.850,181.360,182.380,52292200,0.010,183.660,187.850,-1,-1.000,-0.010,10969.370,25235.620,183.260
2024-02-23,181.420,183.930,181.140,183.900,45119700,-0.010,183.110,187.640,-1,-1.000,0.010,11079.440,24982.400,181.420
2024-02-26,180.070,181.660,179.570,181.150,40867400,-0.010,182.340,187.380,-1,-1.000,0.010,11162.000,24796.250,180.070
2024-02-27,181.530,182.820,178.480,180.010,54318900,0.010,181.890,187.080,-1,-1.000,-0.010,11071.420,24997.460,181.530
2024-02-28,180.330,182.020,179.050,181.410,48953900,-0.010,181.530,186.750,-1,-1.000,0.010,11144.770,24831.840,180.330
2024-02-29,179.660,181.470,178.450,180.180,136682600,-0.000,181.200,186.420,-1,-1.000,0.000,11185.930,24740.130,179.660
2024-03-01,178.580,179.450,176.320,178.470,73488000,-0.010,180.780,186.100,-1,-1.000,0.010,11253.390,24590.940,178.580
2024-03-04,174.050,175.840,172.750,175.090,81510100,-0.030,180.060,185.670,-1,-1.000,0.030,11539.010,23966.790,174.050
2024-03-05,169.100,171.010,168.600,169.730,95132400,-0.030,178.920,185.190,-1,-1.000,0.030,11867.190,23285.150,169.100
2024-03-06,168.100,170.210,167.670,170.030,68587700,-0.010,177.610,184.680,-1,-1.000,0.010,11936.950,23148.280,168.100
2024-03-07,167.990,169.710,167.480,168.130,71765100,-0.000,176.080,184.200,-1,-1.000,0.000,11945.420,23131.850,167.990
2024-03-08,169.710,172.660,167.930,167.990,76114600,0.010,174.910,183.760,-1,-1.000,-0.010,11823.140,23368.650,169.710
2024-03-11,171.710,173.330,171.020,171.900,60139500,0.010,174.080,183.360,-1,-1.000,-0.010,11683.250,23645.140,171.710
2024-03-12,172.190,172.990,169.980,172.110,59825400,0.000,173.140,182.960,-1,-1.000,-0.000,11650.790,23710.830,172.190
2024-03-13,170.100,172.150,169.730,171.730,52488700,-0.010,172.120,182.540,-1,-1.000,0.010,11792.030,23423.400,170.100
2024-03-14,171.960,173.260,171.020,171.870,72913500,0.010,171.350,182.290,-1,-1.000,-0.010,11663.170,23679.360,171.960
2024-03-15,171.580,171.580,169.270,170.140,121664700,-0.000,170.650,182.070,-1,-1.000,0.000,11688.790,23627.340,171.580
2024-03-18,172.680,176.640,172.480,174.520,75604200,0.010,170.510,181.910,-1,-1.000,-0.010,11614.310,23777.900,172.680
2024-03-19,175.020,175.550,171.990,173.290,55215200,0.010,171.100,181.810,-1,-1.000,-0.010,11456.530,24100.930,175.020
2024-03-20,177.600,177.600,174.040,174.670,53423100,0.010,172.050,181.680,-1,-1.000,-0.010,11288.010,24455.430,177.600
2024-03-21,170.340,176.420,169.810,175.990,106181300,-0.040,172.290,181.410,-1,-1.000,0.040,11749.210,23456.250,170.340
2024-03-22,171.250,172.010,169.040,170.730,71106600,0.010,172.440,181.140,-1,-1.000,-0.010,11686.820,23580.800,171.250
2024-03-25,169.820,170.910,168.430,169.550,54288300,-0.010,172.250,180.850,-1,-1.000,0.010,11783.820,23385.070,169.820
2024-03-26,168.690,170.390,168.560,168.980,57388400,-0.010,171.900,180.530,-1,-1.000,0.010,11862.450,23229.040,168.690
2024-03-27,172.270,172.560,169.090,169.390,60273300,0.020,172.120,180.330,-1,-1.000,-0.020,11610.820,23721.790,172.270
2024-03-28,170.450,171.200,169.490,170.720,65672700,-0.010,171.970,180.110,-1,-1.000,0.010,11733.420,23471.300,170.450
2024-04-01,169.010,170.220,168.460,170.160,46240500,-0.010,171.710,179.750,-1,-1.000,0.010,11832.630,23272.830,169.010
2024-04-02,167.830,168.320,167.220,168.060,49329500,-0.010,171.230,179.300,-1,-1.000,0.010,11915.450,23109.950,167.830
2024-04-03,168.630,169.660,167.570,167.780,47691700,0.000,170.590,178.830,-1,-1.000,-0.000,11858.280,23220.820,168.630
2024-04-04,167.810,170.890,167.810,169.270,53704400,-0.000,169.610,178.310,-1,-1.000,0.000,11916.300,23107.220,167.810
2024-04-05,168.560,169.370,167.940,168.570,42055200,0.000,169.430,177.820,-1,-1.000,-0.000,11862.650,23211.240,168.560
2024-04-08,167.440,168.180,167.230,168.020,37425500,-0.010,169.050,177.310,-1,-1.000,0.010,11941.700,23056.570,167.440
2024-04-09,168.650,169.060,167.340,167.690,42451200,0.010,168.930,176.860,-1,-1.000,-0.010,11855.210,23223.560,168.650
2024-04-10,166.770,168.070,166.110,167.790,49709300,-0.010,168.740,176.390,-1,-1.000,0.010,11987.270,22964.870,166.770
2024-04-11,173.990,174.410,167.150,167.330,91070300,0.040,168.910,176.140,-1,-1.000,-0.040,11468.570,23958.580,173.990
2024-04-12,175.490,177.290,173.160,173.210,101593300,0.010,169.420,175.990,-1,-1.000,-0.010,11369.640,24165.260,175.490
2024-04-15,171.650,175.570,171.460,174.310,73531800,-0.020,169.680,175.710,-1,-1.000,0.020,11618.220,23636.920,171.650
2024-04-16,168.360,172.720,167.260,170.720,73711200,-0.020,169.740,175.390,-1,-1.000,0.020,11840.900,23183.870,168.360
2024-04-17,166.990,169.630,166.990,168.590,50901200,-0.010,169.570,175.000,-1,-1.000,0.010,11937.380,22994.980,166.990
2024-04-18,166.040,167.630,165.550,167.020,43122900,-0.010,169.390,174.560,-1,-1.000,0.010,12005.590,22863.580,166.040
2024-04-19,164.010,165.400,163.100,165.210,67772100,-0.010,168.940,174.080,-1,-1.000,0.010,12152.210,22584.360,164.010
2024-04-22,164.840,166.260,163.780,164.530,48116400,0.010,168.680,173.640,-1,-1.000,-0.010,12090.350,22699.330,164.840
2024-04-23,165.900,166.050,163.930,164.360,49537800,0.010,168.400,173.200,-1,-1.000,-0.010,12013.070,22844.420,165.900
2024-04-24,168.010,168.280,165.210,165.540,48251800,0.010,168.530,172.840,-1,-1.000,-0.010,11860.470,23134.590,168.010
2024-04-25,168.870,169.590,167.140,168.510,50558300,0.010,168.020,172.540,-1,-1.000,-0.010,11799.430,23253.670,168.870
2024-04-26,168.280,170.310,168.160,168.860,44838400,-0.000,167.300,172.250,-1,-1.000,0.000,11840.400,23172.920,168.280
2024-04-29,172.460,174.970,172.060,172.330,68169400,0.020,167.380,172.040,-1,-1.000,-0.020,11546.670,23747.790,172.460
2024-04-30,169.310,173.940,168.980,172.290,65934800,-0.020,167.470,171.800,-1,-1.000,0.020,11757.630,23313.900,169.310
2024-05-01,168.280,171.670,168.090,168.560,50383100,-0.010,167.600,171.560,-1,-1.000,0.010,11828.730,23172.920,168.280
2024-05-02,171.990,172.380,169.860,171.470,94214900,0.020,168.200,171.370,-1,-1.000,-0.020,11568.120,23683.460,171.990
2024-05-03,182.280,185.880,181.560,185.530,163224100,0.060,170.020,171.350,-1,-1.000,-0.060,10876.160,25100.110,182.280
2024-05-06,180.620,183.090,179.340,181.260,78569700,-0.010,171.600,171.340,1,-1.000,0.010,10975.210,24871.530,180.620
2024-05-07,181.310,183.790,180.230,182.350,77305800,0.000,173.140,171.360,1,1.000,0.000,11016.890,24965.980,181.310
2024-05-08,181.640,181.970,180.360,181.750,45057100,0.000,174.500,171.360,1,1.000,0.000,11037.420,25012.520,181.640
2024-05-09,183.460,183.550,181.020,181.460,48983000,0.010,175.960,171.430,1,1.000,0.010,11147.950,25263.000,183.460
2024-05-10,182.200,184.230,181.280,184.040,50759500,-0.010,177.350,171.480,1,1.000,-0.010,11071.140,25088.930,182.200
2024-05-13,185.410,186.230,183.760,184.580,72044800,0.020,178.650,171.610,1,1.000,0.020,11266.500,25531.630,185.410
2024-05-14,186.560,187.420,185.420,186.640,52393600,0.010,180.380,171.860,1,1.000,0.010,11336.050,25689.250,186.560
2024-05-15,188.840,189.760,186.500,187.040,70400000,0.010,182.430,172.260,1,1.000,0.010,11474.550,26003.130,188.840
2024-05-16,188.960,190.210,188.780,189.580,52845200,0.000,184.130,172.680,1,1.000,0.000,11481.810,26019.570,188.960
2024-05-17,188.990,189.920,188.300,188.630,41282900,0.000,184.800,173.100,1,1.000,0.000,11483.620,26023.680,188.990
2024-05-20,190.150,191.030,188.130,188.450,44361300,0.010,185.750,173.510,1,1.000,0.010,11554.390,26184.040,190.150
2024-05-21,191.450,191.830,190.030,190.200,42309400,0.010,186.770,173.900,1,1.000,0.010,11633.620,26363.590,191.450
2024-05-22,190.010,191.920,189.380,191.380,34648500,-0.010,187.600,174.260,1,1.000,-0.010,11545.920,26164.850,190.010
2024-05-23,186.010,190.110,185.760,190.090,51005900,-0.020,187.860,174.570,1,1.000,-0.020,11302.790,25613.870,186.010
2024-05-24,189.100,189.690,187.160,187.940,36294600,0.020,188.550,174.920,1,1.000,0.020,11490.280,26038.760,189.100
2024-05-28,189.110,192.100,188.220,190.620,52280100,0.000,188.920,175.270,1,1.000,0.000,11490.880,26040.130,189.110
2024-05-29,189.400,191.360,188.630,188.730,53068000,0.000,189.200,175.600,1,1.000,0.000,11509.030,26081.250,189.400
2024-05-30,190.400,191.290,189.740,189.870,49947900,0.010,189.360,175.910,1,1.000,0.010,11569.510,26218.310,190.400
2024-05-31,191.360,191.670,189.030,190.550,75158300,0.010,189.600,176.180,1,1.000,0.010,11627.570,26349.890,191.360
2024-06-03,193.130,194.080,191.620,192.000,50080500,0.010,190.010,176.640,1,1.000,0.010,11735.230,26593.860,193.130
2024-06-04,193.450,194.410,192.130,193.730,47471400,0.000,190.340,177.080,1,1.000,0.000,11754.580,26637.710,193.450
2024-06-05,194.960,195.980,193.960,194.490,54156800,0.010,190.690,177.590,1,1.000,0.010,11846.510,26846.040,194.960
2024-06-06,193.570,195.590,193.270,194.780,41181800,-0.010,191.050,178.080,1,1.000,-0.010,11762.440,26655.530,193.570
2024-06-07,195.970,196.020,193.240,193.740,53103900,0.010,192.040,178.560,1,1.000,0.010,11908.210,26985.850,195.970
2024-06-10,192.220,196.380,191.260,195.980,97262100,-0.020,192.360,178.990,1,1.000,-0.020,11680.190,26469.130,192.220
2024-06-11,206.190,206.200,192.730,192.750,172373300,0.070,194.060,179.740,1,1.000,0.070,12528.750,28392.090,206.190
2024-06-12,212.080,219.180,205.940,206.400,198134300,0.030,196.330,180.620,1,1.000,0.030,12886.800,29203.490,212.080
2024-06-13,213.240,215.740,210.620,213.740,97862700,0.010,198.620,181.520,1,1.000,0.010,12957.560,29363.850,213.240
2024-06-14,211.500,214.170,210.320,212.850,70122700,-0.010,200.630,182.390,1,1.000,-0.010,12851.720,29123.990,211.500
2024-06-17,215.660,217.930,211.730,212.380,93728300,0.020,202.880,183.330,1,1.000,0.020,13104.530,29696.900,215.660
2024-06-18,213.290,217.610,212.010,216.580,79943300,-0.010,204.870,184.250,1,1.000,-0.010,12960.580,29370.700,213.290
2024-06-20,208.700,213.240,207.880,212.930,86172500,-0.020,206.240,185.050,1,1.000,-0.020,12681.760,28738.850,208.700
2024-06-21,206.520,210.900,206.150,209.410,246421400,-0.010,207.540,185.840,1,1.000,-0.010,12549.310,28438.690,206.520
2024-06-24,207.170,211.710,205.630,206.750,80727000,0.000,208.660,186.510,1,1.000,0.000,12588.620,28527.780,207.170
2024-06-25,208.100,210.400,207.640,208.180,56713900,0.000,210.250,187.160,1,1.000,0.000,12644.870,28655.240,208.100
2024-06-26,212.260,213.860,209.660,210.520,66213200,0.020,210.850,187.970,1,1.000,0.020,12897.680,29228.160,212.260
2024-06-27,213.100,214.740,211.360,213.690,49772700,0.000,210.960,188.870,1,1.000,0.000,12949.090,29344.660,213.100
2024-06-28,209.640,215.060,209.320,214.770,82542700,-0.020,210.600,189.720,1,1.000,-0.020,12738.620,28867.690,209.640
2024-07-01,215.740,216.500,210.930,211.100,60402900,0.030,211.020,190.710,1,1.000,0.030,13109.370,29707.870,215.740
2024-07-02,219.240,219.350,214.100,215.140,58046200,0.020,211.380,191.820,1,1.000,0.020,13322.260,30190.320,219.240
2024-07-03,220.520,220.520,218.010,218.980,37369800,0.010,212.100,192.930,1,1.000,0.010,13399.680,30365.760,220.520
2024-07-05,225.290,225.400,220.620,220.620,60412400,0.020,213.760,194.120,1,1.000,0.020,13689.390,31022.280,225.290
2024-07-08,226.760,226.790,222.210,226.030,59085900,0.010,215.780,195.290,1,1.000,0.010,13778.900,31225.130,226.760
2024-07-09,227.620,228.330,225.320,226.870,48076100,0.000,217.830,196.470,1,1.000,0.000,13830.910,31343.000,227.620
2024-07-10,231.900,232.000,228.180,228.230,62627700,0.020,220.210,197.740,1,1.000,0.020,14090.980,31932.360,231.900
2024-07-11,226.510,231.310,224.720,230.310,64710600,-0.020,221.630,198.820,1,1.000,-0.020,13763.780,31190.870,226.510
2024-07-12,229.470,231.560,227.620,227.850,53046500,0.010,223.270,200.030,1,1.000,0.010,13943.410,31597.930,229.470
2024-07-15,233.310,236.130,232.000,235.380,62631300,0.020,225.630,201.330,1,1.000,0.020,14176.870,32126.990,233.310
2024-07-16,233.730,235.170,231.250,233.910,43234300,0.000,227.430,202.560,1,1.000,0.000,14202.270,32184.550,233.730
2024-07-17,227.810,230.380,225.580,228.380,57345900,-0.030,228.290,203.470,1,1.000,-0.030,13843.010,31370.410,227.810
2024-07-18,223.140,229.370,221.240,229.210,66034600,-0.020,228.550,204.320,1,1.000,-0.020,13558.750,30726.230,223.140
2024-07-19,223.270,225.740,222.240,223.770,49151500,0.000,228.350,205.160,1,1.000,0.000,13566.610,30744.050,223.270
2024-07-22,222.920,226.720,222.050,225.950,48201800,-0.000,227.970,205.990,1,1.000,-0.000,13545.440,30696.070,222.920
2024-07-23,223.960,225.880,221.640,223.330,39960300,0.000,227.600,206.800,1,1.000,0.000,13608.950,30839.990,223.960
2024-07-24,217.520,223.750,216.120,222.960,61777600,-0.030,226.160,207.500,1,1.000,-0.030,13217.630,29953.210,217.520
2024-07-25,216.480,219.820,213.620,217.910,51391200,-0.000,225.160,208.130,1,1.000,-0.000,13154.130,29809.300,216.480
2024-07-26,216.950,218.470,215.000,217.680,41601300,0.000,223.910,208.730,1,1.000,0.000,13182.550,29873.710,216.950
